con,Omega,Theta,ygross,ynet,inv,Eind,carbontax,Abatement,Dam,Emissions
2584.006,0.0026462376,0.0005999271,3490.165,3480.9294,894.83514,0.0,183.99573,2.0938447,9.235806,0.016881868
2604.1965,0.002644257,0.0005857411,3517.3533,3508.0527,901.8015,0.0,183.07803,2.0602584,9.300786,0.01649801
2624.4434,0.002642267,0.000571879,3544.6157,3535.2498,908.7848,0.0,182.16487,2.0270913,9.36582,0.01612287
2644.7415,0.002640267,0.0005583349,3571.9463,3562.5156,915.7851,0.0,181.25627,1.9943423,9.430892,0.015756248
2665.0886,0.0026382573,0.00054510176,3599.3445,3589.8481,922.8029,0.0,180.35225,1.9620091,9.495996,0.015397999
2685.4873,0.0026362387,0.0005321718,3626.8093,3617.248,929.83606,0.0,179.45277,1.9300854,9.561134,0.015047898
2705.9385,0.0026342096,0.00051953905,3654.3438,3644.7173,936.8856,0.0,178.55772,1.8985744,9.6263075,0.014705737
2726.4368,0.00263217,0.00050719606,3681.9443,3672.253,943.9538,0.0,177.66719,1.8674678,9.691504,0.014371368
2746.9863,0.002630121,0.0004951371,3709.6113,3699.8545,951.03644,0.0,176.78099,1.8367662,9.756727,0.014044575
2767.5806,0.0026280626,0.00048335554,3737.34,3727.5178,958.1358,0.0,175.89937,1.806464,9.821963,0.013725246
2788.2236,0.0026259946,0.0004718456,3765.1353,3755.248,965.2525,0.0,175.02199,1.7765625,9.887225,0.013413159
2808.9153,0.0026239168,0.00046060054,3792.9915,3783.039,972.3812,0.0,174.14911,1.747054,9.952495,0.0131081855
2829.6511,0.0026218283,0.0004496155,3820.9114,3810.8936,979.52893,0.0,173.28056,1.7179409,10.017773,0.012810147
2850.4336,0.0026197305,0.00043888367,3848.8918,3838.8088,986.6903,0.0,172.41635,1.6892157,10.083059,0.012518886
2871.263,0.002617624,0.00042840006,3876.9333,3866.785,993.8654,0.0,171.5564,1.6608783,10.148354,0.012234234
2892.134,0.0026155077,0.00041815965,3905.032,3894.8184,1001.0554,0.0,170.70082,1.6329268,10.213641,0.011956078
2913.0525,0.0026133812,0.00040815398,3933.1934,3922.914,1008.2602,0.0,169.8494,1.6053485,10.278933,0.011684202
2934.0107,0.0026112453,0.00039838202,3961.4102,3951.066,1015.48114,0.0,169.00229,1.5781546,10.344213,0.01141855
2955.0178,0.0026090995,0.00038883503,3989.6846,3979.2751,1022.71,0.0,168.15935,1.551329,10.409484,0.011158908
2976.0657,0.0026069442,0.00037951057,4018.0146,4007.54,1029.9534,0.0,167.32068,1.524879,10.47474,0.010905185
2997.1565,0.002604779,0.00037040145,4046.403,4035.863,1037.2114,0.0,166.4861,1.4987936,10.539987,0.01065721
3018.2847,0.0026026047,0.0003615045,4074.8396,4064.2346,1044.4811,0.0,165.65575,1.4730728,10.605196,0.010414894
3039.4534,0.00260042,0.00035281497,4103.3325,4092.6616,1051.7646,0.0,164.82948,1.4477172,10.670387,0.010178078
3060.6587,0.0025982268,0.00034432742,4131.874,4121.139,1059.0614,0.0,164.00745,1.4227176,10.735546,0.009946661
3081.9055,0.002596024,0.00033603734,4160.47,4149.6694,1066.3693,0.0,163.18944,1.3980733,10.80068,0.009720496
3103.1902,0.002593812,0.0003279403,4189.1196,4178.254,1073.6932,0.0,162.3755,1.3737812,10.865788,0.009499465
3124.5095,0.0025915904,0.0003200331,4217.813,4206.8823,1081.0269,0.0,161.56567,1.3498399,10.930844,0.009283477
3145.8674,0.0025893599,0.0003123093,4246.5586,4235.563,1088.3726,0.0,160.75981,1.3262398,10.995869,0.009072383
3167.2593,0.0025871196,0.00030476743,4275.3506,4264.2896,1095.7305,0.0,159.95808,1.3029876,11.060843,0.008866115
3188.689,0.002584871,0.0002974001,4304.193,4293.067,1103.1012,0.0,159.16025,1.2800673,11.125783,0.008664503
3210.1523,0.0025826122,0.00029020666,4333.0786,4321.888,1110.4817,0.0,158.36641,1.2574884,11.190662,0.008467495
3231.652,0.002580345,0.00028318114,4362.0117,4350.756,1117.8722,0.0,157.57652,1.2352395,11.255495,0.008274963
3253.1846,0.0025780685,0.00027632064,4390.987,4379.6665,1125.2715,0.0,156.79065,1.2133204,11.320266,0.008086817
3274.7473,0.0025757838,0.00026962042,4420.0034,4408.618,1132.6826,0.0,156.0086,1.1917231,11.384974,0.007902933
3296.3408,0.00257349,0.00026307738,4449.0635,4437.614,1140.1052,0.0,155.23045,1.170448,11.449618,0.007723224
3317.9663,0.0025711867,0.00025668813,4478.162,4466.648,1147.5352,0.0,154.45619,1.1494912,11.514193,0.0075476076
3339.617,0.0025688745,0.0002504499,4507.2983,4495.7197,1154.9767,0.0,153.6858,1.1288524,11.578683,0.0073759924
