kx,MATx,MUOx,MLOx,MLFx,TATx,TOCx,taux
9517.342,726.8612,1304.3036,37374.992,478.84326,1.0510173,0.9282327,0.9718447
9587.765,726.6863,1304.0447,37375.547,478.7255,1.0505807,0.9290787,0.9722639
9658.316,726.5118,1303.7858,37376.098,478.60797,1.0501422,0.92991585,0.9726768
9729.02,726.3376,1303.5269,37376.65,478.49075,1.0497013,0.93074423,0.9730836
9799.859,726.1638,1303.268,37377.195,478.37378,1.0492586,0.93156385,0.97348434
9870.844,725.9903,1303.009,37377.746,478.25705,1.0488137,0.9323748,0.9738791
9941.975,725.81714,1302.7501,37378.297,478.1406,1.0483668,0.93317705,0.974268
10013.225,725.6444,1302.4912,37378.844,478.02438,1.0479177,0.9339707,0.9746511
10084.622,725.472,1302.2324,37379.395,477.90845,1.0474666,0.9347558,0.9750285
10156.147,725.2998,1301.9738,37379.94,477.79272,1.0470134,0.9355324,0.97540027
10227.809,725.12805,1301.715,37380.484,477.67728,1.0465583,0.9363005,0.97576654
10299.588,724.9566,1301.4564,37381.03,477.56204,1.046101,0.9370602,0.9761273
10371.502,724.7856,1301.1979,37381.58,477.44705,1.0456417,0.9378115,0.97648275
10443.526,724.61487,1300.9393,37382.12,477.33234,1.0451803,0.93855447,0.97683287
10515.646,724.44446,1300.6809,37382.668,477.21783,1.0447171,0.9392891,0.9771778
10587.878,724.27435,1300.4225,37383.21,477.10355,1.0442518,0.9400155,0.9775176
10660.217,724.10455,1300.1641,37383.75,476.9895,1.0437844,0.9407337,0.97785234
10732.632,723.93506,1299.9059,37384.293,476.87573,1.0433149,0.9414437,0.9781821
