kplusy,lambd_haty,muy,nuAT_haty,nuUO_haty,nuLO_haty,nuLF_haty,etaAT_haty,etaOC_haty
3309.5715,0.9686254,1.0,1.2806256,-0.4127015,-0.0006806846,-1.0827829,-0.07772659,-0.2869999
3353.4429,0.9679361,1.0,1.2811232,-0.41290745,-0.0006848271,-1.0832195,-0.07763623,-0.28658712
3397.62,0.9672559,1.0,1.2816161,-0.41311106,-0.0006888206,-1.0836524,-0.077545926,-0.28617772
3442.109,0.9665841,1.0,1.2821051,-0.4133114,-0.0006925757,-1.0840833,-0.07745658,-0.2857701
3486.8909,0.9659282,1.0,1.2825629,-0.41349685,-0.0006884332,-1.0845155,-0.077358946,-0.28537026
3531.9314,0.9652982,1.0,1.2829674,-0.41365507,-0.00067239953,-1.0849515,-0.07724713,-0.2849826
3577.2397,0.9646827,1.0,1.2833699,-0.41381073,-0.0006566639,-1.0853832,-0.077134654,-0.28459522
3622.823,0.9640791,1.0,1.2837715,-0.41396353,-0.0006397362,-1.0858127,-0.077024445,-0.28420955
3668.6863,0.96348685,1.0,1.284171,-0.4141128,-0.00062283827,-1.0862389,-0.07691501,-0.28382593
3714.8386,0.9629035,1.0,1.2845701,-0.41426063,-0.0006050165,-1.086663,-0.07680754,-0.28344336
3761.2808,0.9623295,1.0,1.2849665,-0.41440588,-0.0005875523,-1.0870852,-0.07670097,-0.283062
3808.021,0.96176183,1.0,1.285361,-0.41454905,-0.0005691047,-1.087506,-0.07659797,-0.2826811
3855.0603,0.96120083,1.0,1.2857538,-0.41469023,-0.0005499418,-1.0879245,-0.076495335,-0.28230315
3902.4036,0.96064615,1.0,1.2861445,-0.41482946,-0.00053021265,-1.0883423,-0.07639389,-0.28192592
3950.048,0.9600967,1.0,1.2865334,-0.41496697,-0.00051090075,-1.0887588,-0.07629512,-0.28155008
3998.0037,0.959552,1.0,1.2869197,-0.41510224,-0.0004898901,-1.0891738,-0.07619803,-0.28117505
4046.2693,0.95901155,1.0,1.2873042,-0.41523543,-0.00046998216,-1.0895879,-0.07610266,-0.28080204
4094.8518,0.9584746,1.0,1.287685,-0.41536775,-0.00044915034,-1.0900012,-0.076009914,-0.28043053
4143.7295,0.9579435,1.0,1.288051,-0.41549212,-0.0004306133,-1.090399,-0.07591884,-0.28005326
