kplusy,lambd_haty,muy,nuAT_haty,nuUO_haty,nuLO_haty,nuLF_haty,etaAT_haty,etaOC_haty
8167.501,0.89348483,1.0,1.4158945,-0.6306043,0.020858957,-1.2600671,-0.062719546,-0.29193553
8240.264,0.89307916,1.0,1.416482,-0.63099325,0.021146057,-1.2609265,-0.062611185,-0.2913877
8313.288,0.89267564,1.0,1.4170637,-0.63137937,0.021432994,-1.2617784,-0.06250306,-0.29084334
8386.574,0.8922737,1.0,1.4176402,-0.6317615,0.02171847,-1.2626244,-0.062395535,-0.2903011
8460.119,0.89187455,1.0,1.4182105,-0.6321394,0.022003142,-1.2634629,-0.06228908,-0.2897608
8533.92,0.8914769,1.0,1.4187756,-0.6325136,0.022286905,-1.2642951,-0.062183045,-0.28922346
8607.988,0.89108115,1.0,1.419336,-0.632883,0.022569193,-1.2651213,-0.062077723,-0.28868914
8682.31,0.89068663,1.0,1.4198906,-0.63325,0.02285008,-1.2659415,-0.061973415,-0.28815547
8756.8955,0.8902942,1.0,1.4204396,-0.63361317,0.02313031,-1.2667544,-0.061868392,-0.28762603
8831.736,0.8899032,1.0,1.4209841,-0.63397294,0.023409097,-1.2675623,-0.061765157,-0.28709847
8906.819,0.8895141,1.0,1.4215236,-0.63432825,0.023687778,-1.2683638,-0.06166198,-0.28657374
8982.157,0.8891258,1.0,1.4220569,-0.63467973,0.023964075,-1.2691585,-0.06155976,-0.2860504
9057.751,0.8887404,1.0,1.4225861,-0.63502926,0.024239121,-1.2699478,-0.061458252,-0.2855303
9133.583,0.88835603,1.0,1.42311,-0.6353731,0.024514748,-1.2707305,-0.061357103,-0.28501168
9209.651,0.8879732,1.0,1.4236284,-0.63571537,0.02478802,-1.2715063,-0.061256252,-0.28449675
9285.96,0.8875925,1.0,1.4241421,-0.6360535,0.02506013,-1.2722774,-0.061155878,-0.2839833
9362.516,0.8872128,1.0,1.4246513,-0.6363876,0.02533157,-1.2730417,-0.061056636,-0.28347307
9439.304,0.8868347,1.0,1.4251544,-0.6367189,0.025601966,-1.2738011,-0.06095787,-0.28296492
9516.334,0.88645834,1.0,1.425654,-0.6370471,0.02587044,-1.2745541,-0.06085881,-0.28245887
9593.587,0.88608336,1.0,1.4261478,-0.63737136,0.026139228,-1.275301,-0.06076058,-0.28195423
9671.075,0.88571,1.0,1.4266374,-0.63769215,0.026405869,-1.2760422,-0.060664617,-0.28145286
9748.785,0.8853383,1.0,1.4271215,-0.6380107,0.026671154,-1.2767766,-0.060566388,-0.28095412
9826.721,0.88496834,1.0,1.4276018,-0.6383251,0.026935903,-1.277507,-0.060470544,-0.28045794
9904.876,0.8845994,1.0,1.4280764,-0.63863695,0.027198626,-1.2782313,-0.060375176,-0.2799637
9983.252,0.8842328,1.0,1.4285463,-0.6389456,0.027460782,-1.2789488,-0.060280286,-0.27947238
10061.839,0.88386726,1.0,1.4290122,-0.6392507,0.02772255,-1.2796613,-0.060185634,-0.278983
10140.652,0.8835034,1.0,1.4294733,-0.6395523,0.027982367,-1.2803682,-0.060090683,-0.27849576
10219.632,0.88315696,1.0,1.4299178,-0.63983405,0.028247846,-1.2810483,-0.059989057,-0.27799836
10298.753,0.88282424,1.0,1.4303492,-0.6401032,0.028516037,-1.2817105,-0.059882484,-0.2774969
10378.037,0.8824961,1.0,1.4307754,-0.64036894,0.028783454,-1.2823656,-0.059776805,-0.2769985
10457.484,0.8821716,1.0,1.4311966,-0.64063334,0.029049424,-1.2830149,-0.059671246,-0.276502
