kx,MATx,MUOx,MLOx,MLFx,TATx,TOCx,taux
5654.906,1052.7255,1779.1451,37459.07,699.3677,2.6001291,1.8047006,0.9327954
5713.532,1051.776,1779.0868,37460.81,698.65125,2.5993202,1.8101811,0.9337959
5772.4565,1050.8368,1779.0096,37462.543,697.9434,2.5985253,1.8156183,0.93478155
5831.6733,1049.9076,1778.9141,37464.277,697.2441,2.5977435,1.8210125,0.9357525
5891.1875,1048.988,1778.8008,37466.016,696.55304,2.5969748,1.8263642,0.93670905
5950.993,1048.0779,1778.6699,37467.75,695.8702,2.5962186,1.8316736,0.93765134
6011.0874,1047.1772,1778.5221,37469.484,695.1951,2.595474,1.8369414,0.9385796
6071.4766,1046.2855,1778.3578,37471.223,694.5279,2.5947409,1.8421676,0.9394941
6132.1553,1045.4026,1778.1771,37472.953,693.86816,2.594018,1.8473529,0.9403949
6193.117,1044.5284,1777.9808,37474.688,693.2159,2.5933058,1.8524973,0.9412823
6254.3755,1043.6628,1777.7692,37476.418,692.5709,2.5926032,1.8576015,0.9421565
6315.915,1042.8053,1777.5426,37478.15,691.9331,2.5919101,1.8626657,0.94301766
6377.7417,1041.9559,1777.3014,37479.883,691.3022,2.5912259,1.8676902,0.943866
6439.852,1041.1145,1777.0461,37481.61,690.67804,2.5905502,1.8726754,0.94470173
6502.2437,1040.2808,1776.7769,37483.336,690.06055,2.5898824,1.8776215,0.945525
6564.9175,1039.4547,1776.4941,37485.062,689.4496,2.5892224,1.882529,0.94633603
6627.8223,1038.6361,1776.1982,37486.785,688.845,2.58857,1.8873981,0.947135
6690.9575,1037.8246,1775.8895,37488.51,688.2466,2.5879247,1.8922292,0.94792205
6754.3193,1037.0204,1775.5684,37490.234,687.6543,2.5872858,1.8970225,0.9486974
6817.9116,1036.223,1775.2351,37491.957,687.068,2.5866532,1.9017783,0.94946116
6881.7437,1035.4326,1774.8899,37493.68,686.4875,2.5860267,1.9064971,0.9502136
6945.819,1034.6487,1774.5334,37495.4,685.9127,2.5854056,1.9111791,0.95095485
7010.13,1033.8713,1774.1656,37497.12,685.3435,2.58479,1.9158245,0.9516851
7074.685,1033.1002,1773.7869,37498.84,684.7797,2.5841794,1.9204338,0.9524044
7139.4844,1032.3356,1773.3975,37500.56,684.22125,2.5835736,1.925007,0.953113
7204.5273,1031.5769,1772.9976,37502.273,683.668,2.582972,1.9295446,0.95381105
7269.717,1030.8242,1772.5878,37503.99,683.1199,2.5823743,1.9340466,0.9544987
7335.07,1030.0774,1772.168,37505.707,682.5768,2.5817807,1.9385136,0.9551761
7400.599,1029.3362,1771.7385,37507.418,682.0386,2.5811906,1.9429457,0.95584345
7466.3237,1028.6008,1771.2998,37509.133,681.50507,2.5806038,1.9473432,0.9565009
7532.2354,1027.8708,1770.8519,37510.844,680.9763,2.5800202,1.9517064,0.95714855
7598.3457,1027.1464,1770.3953,37512.56,680.45215,2.5794394,1.9560355,0.95778656
7664.6494,1026.427,1769.93,37514.266,679.93256,2.5788612,1.9603307,0.95841503
7731.1597,1025.7129,1769.4564,37515.977,679.41724,2.5782855,1.9645925,0.95903414
7797.8784,1025.0038,1768.9746,37517.684,678.9062,2.5777118,1.9688208,0.9596441
7864.8057,1024.2996,1768.485,37519.39,678.3994,2.5771396,1.973016,0.9602449
7931.9385,1023.6002,1767.9875,37521.094,677.8967,2.5765693,1.9771785,0.96083677
7999.29,1022.9057,1767.4824,37522.8,677.3981,2.5760005,1.9813082,0.9614198
8066.854,1022.2157,1766.9701,37524.5,676.9034,2.5754328,1.9854057,0.96199423
8134.6265,1021.5304,1766.4506,37526.203,676.41254,2.574866,1.989471,0.96256006
8202.606,1020.8495,1765.9241,37527.906,675.9255,2.5743003,1.9935043,0.9631175
8270.8,1020.173,1765.3909,37529.6,675.44214,2.573735,1.997506,0.9636666
8339.204,1019.50073,1764.8511,37531.3,674.9624,2.5731704,2.0014763,0.9642076
8407.819,1018.8327,1764.305,37532.992,674.4862,2.572606,2.0054152,0.96474046
8476.627,1018.1688,1763.7527,37534.684,674.01355,2.5720417,2.0093231,0.9652654
8545.645,1017.50885,1763.1943,37536.375,673.5443,2.5714772,2.0132003,0.9657825
8614.855,1016.85284,1762.6301,37538.062,673.0783,2.5709124,2.017047,0.96629196
8684.197,1016.2008,1762.0603,37539.75,672.61566,2.5703473,2.020863,0.96679384
8753.669,1015.5525,1761.485,37541.434,672.1561,2.5697818,2.024649,0.9672882
8823.29,1014.9081,1760.9043,37543.117,671.69977,2.5692155,2.028405,0.9677752
8893.06,1014.2672,1760.3182,37544.8,671.2464,2.5686483,2.0321312,0.968255
8962.992,1013.6299,1759.7272,37546.48,670.7961,2.56808,2.0358279,0.9687276
9033.081,1012.9961,1759.1311,37548.16,670.34875,2.5675106,2.039495,0.96919316
9103.333,1012.3657,1758.5304,37549.84,669.9043,2.5669398,2.043133,0.9696518
9173.748,1011.7388,1757.9249,37551.516,669.4627,2.5663679,2.046742,0.9701036
9244.332,1011.1152,1757.315,37553.188,669.0238,2.5657942,2.0503223,0.97054875
9315.082,1010.4948,1756.7006,37554.863,668.5877,2.5652192,2.0538738,0.9709872
9385.989,1009.87756,1756.0818,37556.535,668.1542,2.5646422,2.057397,0.97141916
9457.067,1009.2635,1755.4591,37558.203,667.7233,2.564063,2.0608919,0.9718447
9528.313,1008.65247,1754.8323,37559.87,667.2949,2.5634823,2.0643587,0.9722639
9599.707,1008.0445,1754.2015,37561.54,666.8691,2.5628989,2.0677977,0.9726768
