kplusy,lambd_haty,muy,nuAT_haty,nuUO_haty,nuLO_haty,nuLF_haty,etaAT_haty,etaOC_haty
6330.5635,0.9635865,1.0,2.922309,-1.0197873,-0.0006703334,-2.6112618,-0.1499855,-0.5571765
6389.506,0.9632319,1.0,2.9227877,-1.0200754,-0.00059546996,-2.6119006,-0.14985158,-0.55693334
6448.688,0.96287996,1.0,2.9232626,-1.0203624,-0.00052066613,-2.6125343,-0.14971913,-0.55669254
6508.0957,0.96253103,1.0,2.9237332,-1.0206469,-0.00044547487,-2.613164,-0.14958657,-0.5564533
6567.738,0.9621844,1.0,2.9242013,-1.0209286,-0.00037070084,-2.6137884,-0.14945383,-0.5562153
6627.6113,0.9618406,1.0,2.9246643,-1.0212079,-0.00029547978,-2.6144078,-0.14932282,-0.5559793
6687.707,0.96149904,1.0,2.9251254,-1.021485,-0.00022079516,-2.6150234,-0.14919253,-0.55574435
6748.0317,0.96115947,1.0,2.9255803,-1.0217597,-0.00014670659,-2.6156337,-0.14906307,-0.5555111
6808.5815,0.9608222,1.0,2.9260323,-1.0220325,-7.127691e-05,-2.6162395,-0.14893265,-0.55527955
6869.349,0.96048844,1.0,2.9264824,-1.0223022,3.1692907e-06,-2.6168425,-0.14880432,-0.5550491
6930.3374,0.96015626,1.0,2.9269266,-1.0225692,7.7794306e-05,-2.6174393,-0.14867552,-0.5548205
6991.5435,0.9598265,1.0,2.9273684,-1.0228353,0.00015203189,-2.6180327,-0.14854838,-0.55459356
7052.9604,0.9594993,1.0,2.927807,-1.023099,0.00022629928,-2.6186202,-0.14842166,-0.5543678
7114.591,0.9591748,1.0,2.9282413,-1.0233593,0.0003010733,-2.6192045,-0.1482953,-0.55414265
7176.435,0.95885205,1.0,2.9286726,-1.0236182,0.00037456583,-2.6197839,-0.14816959,-0.5539205
7238.4854,0.95853233,1.0,2.9290996,-1.0238745,0.00044936966,-2.6203592,-0.14804418,-0.5536988
7300.7524,0.958214,1.0,2.9295228,-1.0241296,0.0005227728,-2.620931,-0.14791931,-0.5534786
7363.228,0.9578983,1.0,2.9299448,-1.024382,0.00059677195,-2.621497,-0.1477948,-0.55326116
7425.9062,0.95758456,1.0,2.930361,-1.0246323,0.0006705029,-2.6220603,-0.14767142,-0.5530439
7488.78,0.95727336,1.0,2.9307752,-1.0248803,0.00074453186,-2.622618,-0.14754893,-0.55282843
7551.8604,0.95696414,1.0,2.9311857,-1.0251262,0.00081751775,-2.6231723,-0.14742614,-0.55261475
7615.1333,0.956657,1.0,2.9315915,-1.0253702,0.00089178514,-2.6237226,-0.14730473,-0.5524024
7678.61,0.9563516,1.0,2.931996,-1.0256133,0.0009644134,-2.624269,-0.14718278,-0.5521904
7742.279,0.95604837,1.0,2.9323964,-1.0258532,0.0010383232,-2.6248114,-0.14706148,-0.55198085
7806.137,0.95574766,1.0,2.932795,-1.0260909,0.0011108322,-2.6253488,-0.14694192,-0.55177313
7870.1895,0.95544875,1.0,2.9331884,-1.0263275,0.0011832817,-2.6258824,-0.14682259,-0.5515658
7934.4277,0.9551521,1.0,2.9335797,-1.0265609,0.0012567146,-2.6264129,-0.1467032,-0.55136025
7998.854,0.9548573,1.0,2.9339664,-1.0267936,0.001328717,-2.6269376,-0.1465844,-0.5511564
8063.4717,0.9545644,1.0,2.9343512,-1.0270247,0.0014011962,-2.6274602,-0.14646603,-0.5509534
8128.2686,0.9542731,1.0,2.934733,-1.027253,0.0014733775,-2.627978,-0.14634879,-0.55075216
8193.242,0.95398426,1.0,2.935111,-1.0274792,0.0015454693,-2.6284924,-0.14623119,-0.5505521
8258.393,0.95369697,1.0,2.9354866,-1.027705,0.0016173823,-2.6290026,-0.14611454,-0.55035293
8323.725,0.9534123,1.0,2.9358585,-1.0279274,0.0016891165,-2.6295092,-0.14599855,-0.5501564
8389.234,0.95312846,1.0,2.9362283,-1.0281489,0.001760344,-2.6300125,-0.14588393,-0.54996085
8454.908,0.95284724,1.0,2.9365942,-1.0283687,0.001832257,-2.63051,-0.14576872,-0.5497663
8520.753,0.9525676,1.0,2.9369578,-1.0285861,0.0019028587,-2.6310055,-0.14565422,-0.54957324
8586.771,0.9522903,1.0,2.9373178,-1.0288026,0.001974265,-2.631497,-0.14553972,-0.54938143
8652.951,0.95201373,1.0,2.9376755,-1.0290164,0.0020445092,-2.631984,-0.14542569,-0.54919124
8719.295,0.9517393,1.0,2.938028,-1.0292282,0.0021155877,-2.6324685,-0.14531298,-0.5490018
8785.806,0.9514669,1.0,2.9383793,-1.0294399,0.002185653,-2.6329474,-0.14520027,-0.54881454
8852.467,0.95119643,1.0,2.938728,-1.0296489,0.002256046,-2.6334238,-0.14508839,-0.5486279
8919.288,0.9509273,1.0,2.939074,-1.0298562,0.002325843,-2.633897,-0.14497633,-0.5484429
8986.27,0.95065993,1.0,2.9394157,-1.0300618,0.002395968,-2.6343648,-0.14486565,-0.5482591
9053.398,0.95039505,1.0,2.9397557,-1.0302657,0.002465169,-2.6348317,-0.1447549,-0.548077
9120.6875,0.9501309,1.0,2.9400928,-1.0304679,0.0025350852,-2.635293,-0.14464469,-0.5478955
9188.119,0.9498684,1.0,2.9404268,-1.0306686,0.0026037795,-2.635752,-0.14453502,-0.54771554
