kplusy,lambd_haty,muy,nuAT_haty,nuUO_haty,nuLO_haty,nuLF_haty,etaAT_haty,etaOC_haty
5333.2373,0.9457296,1.0,1.117086,-0.3890238,-2.5414862e-05,-0.9982171,-0.07004781,-0.25545028
5389.3345,0.94528776,1.0,1.1172497,-0.3890696,4.1521154e-05,-0.9984322,-0.06996162,-0.2551804
5445.7017,0.94484967,1.0,1.117411,-0.38911423,0.000110573135,-0.9986459,-0.069876745,-0.25491205
5502.35,0.9444158,1.0,1.1175699,-0.38915682,0.00017929729,-0.9988581,-0.06979193,-0.25464544
5559.2773,0.94398546,1.0,1.117727,-0.38919714,0.00024930295,-0.99906844,-0.06970705,-0.254381
5616.4717,0.94355863,1.0,1.117883,-0.38923633,0.00031972583,-0.99927783,-0.06962319,-0.25411662
5673.942,0.9431356,1.0,1.1180367,-0.38927314,0.00039150473,-0.9994842,-0.06953956,-0.25385508
5731.681,0.9427158,1.0,1.1181885,-0.38930812,0.00046383496,-0.99969053,-0.069456354,-0.25359535
5789.688,0.94229966,1.0,1.1183379,-0.38934192,0.00053679105,-0.9998939,-0.069373325,-0.25333735
5847.9673,0.94188666,1.0,1.1184859,-0.38937375,0.00060970243,-1.0000958,-0.06929095,-0.25307974
5906.509,0.94147706,1.0,1.1186316,-0.3894039,0.00068432745,-1.0002952,-0.0692087,-0.25282478
5965.32,0.9410705,1.0,1.1187763,-0.38943273,0.00075869914,-1.0004935,-0.06912775,-0.2525713
6024.392,0.9406679,1.0,1.1189183,-0.38946047,0.0008337116,-1.0006903,-0.06904574,-0.25232014
6083.727,0.9402685,1.0,1.1190586,-0.3894858,0.0009097969,-1.0008854,-0.06896503,-0.25207016
6143.322,0.93987244,1.0,1.1191971,-0.38950983,0.000986076,-1.001079,-0.06888439,-0.25182116
6203.17,0.9394787,1.0,1.1193347,-0.38953337,0.0010629361,-1.0012705,-0.06880374,-0.25157353
6263.2783,0.9390885,1.0,1.1194695,-0.3895556,0.0011409139,-1.0014598,-0.06872417,-0.25132895
6323.647,0.9387012,1.0,1.1196027,-0.38957453,0.0012183106,-1.0016478,-0.06864454,-0.25108403
6384.262,0.9383176,1.0,1.1197348,-0.38959298,0.0012960201,-1.001835,-0.06856556,-0.2508419
6445.1294,0.93795484,1.0,1.1198665,-0.3895971,0.0013630902,-1.002023,-0.06848468,-0.25059685
6506.2437,0.9376138,1.0,1.1199987,-0.3895882,0.0014180904,-1.002216,-0.06840141,-0.25034708
6567.603,0.93727595,1.0,1.1201292,-0.3895768,0.0014749086,-1.0024068,-0.06831868,-0.25010046
6629.209,0.93694085,1.0,1.1202583,-0.38956466,0.0015318161,-1.002596,-0.06823613,-0.24985479
6691.0537,0.93660784,1.0,1.1203856,-0.38955253,0.001588664,-1.0027831,-0.06815381,-0.24961056
6753.1426,0.9362792,1.0,1.1205113,-0.38953826,0.0016460782,-1.0029695,-0.06807251,-0.24936804
6815.4746,0.93595254,1.0,1.1206349,-0.38952354,0.001704148,-1.0031525,-0.06799097,-0.24912663
6878.0356,0.93562853,1.0,1.1207569,-0.38950768,0.001762501,-1.0033354,-0.06790967,-0.24888727
6940.8384,0.93530726,1.0,1.1208773,-0.38949153,0.0018208688,-1.0035161,-0.06782885,-0.24864961
7003.8774,0.93498844,1.0,1.1209959,-0.3894731,0.0018801009,-1.0036942,-0.06774856,-0.24841215
7067.1514,0.934672,1.0,1.1211131,-0.3894545,0.0019398844,-1.0038712,-0.06766839,-0.24817659
7130.655,0.9343582,1.0,1.1212282,-0.38943568,0.0019988036,-1.0040464,-0.06758858,-0.24794205
7194.388,0.9340465,1.0,1.1213422,-0.38941547,0.0020593917,-1.0042204,-0.06750871,-0.24771039
7258.3496,0.93373704,1.0,1.1214538,-0.38939413,0.002118594,-1.004392,-0.06742962,-0.2474789
7322.5317,0.93343055,1.0,1.1215641,-0.38937333,0.002179957,-1.0045633,-0.067351,-0.24724852
7386.9453,0.9331253,1.0,1.1216726,-0.3893505,0.0022406792,-1.0047321,-0.06727268,-0.24702036
7451.585,0.93282264,1.0,1.1217798,-0.38932797,0.0023009246,-1.0049,-0.067194894,-0.24679297
7516.4478,0.9325226,1.0,1.1218846,-0.38930377,0.0023624664,-1.0050653,-0.067116275,-0.24656664
7581.5264,0.9322246,1.0,1.1219882,-0.3892788,0.0024237102,-1.0052291,-0.06703855,-0.24634269
7646.824,0.9319286,1.0,1.1220899,-0.3892546,0.0024856841,-1.0053917,-0.06696166,-0.24611937
7712.334,0.9316344,1.0,1.1221912,-0.38922912,0.002547077,-1.0055526,-0.06688459,-0.24589743
7778.055,0.93134236,1.0,1.12229,-0.38920227,0.0026088273,-1.0057118,-0.06680776,-0.24567646
7843.992,0.93105274,1.0,1.1223869,-0.38917547,0.0026713675,-1.005869,-0.06673165,-0.24545726
7910.1396,0.9307644,1.0,1.1224827,-0.3891488,0.0027328497,-1.0060256,-0.06665559,-0.24523886
7976.493,0.930479,1.0,1.1225767,-0.38911977,0.0027951812,-1.0061797,-0.066579476,-0.24502204
8043.0522,0.9301948,1.0,1.1226687,-0.389092,0.0028575277,-1.0063326,-0.06650318,-0.24480623
8109.8184,0.92991245,1.0,1.1227596,-0.38906226,0.0029205447,-1.0064837,-0.066428676,-0.2445916
8176.786,0.9296317,1.0,1.122849,-0.389033,0.0029825633,-1.0066334,-0.06635304,-0.2443788
8243.948,0.92935354,1.0,1.1229364,-0.38900334,0.003045491,-1.006781,-0.066278234,-0.24416678
8311.321,0.9290772,1.0,1.1230218,-0.3889728,0.0031077778,-1.0069282,-0.06620385,-0.24395585
8378.881,0.928802,1.0,1.1231066,-0.38894215,0.0031709736,-1.0070729,-0.0661294,-0.24374612
8446.631,0.9285298,1.0,1.1231906,-0.38891062,0.003233797,-1.0072168,-0.06605567,-0.24353842
8514.565,0.9282589,1.0,1.1232717,-0.3888788,0.0032969927,-1.0073582,-0.06598194,-0.24333097
8582.693,0.92799,1.0,1.1233518,-0.38884637,0.003359533,-1.0074985,-0.065908745,-0.24312423
8651.009,0.9277231,1.0,1.12343,-0.38881302,0.0034220433,-1.0076375,-0.0658346,-0.2429203
8719.518,0.92745674,1.0,1.1235068,-0.38877985,0.00348509,-1.0077744,-0.06576182,-0.24271679
8788.201,0.9271935,1.0,1.1235824,-0.388747,0.0035484498,-1.0079106,-0.06568916,-0.24251427
8857.068,0.9269314,1.0,1.1236567,-0.38871327,0.0036111241,-1.0080454,-0.06561674,-0.24231239
8926.109,0.9266708,1.0,1.123729,-0.3886793,0.0036742454,-1.0081781,-0.06554438,-0.24211252
8995.331,0.92641234,1.0,1.1238003,-0.38864407,0.0037366813,-1.0083095,-0.06547256,-0.24191372
9064.731,0.92615473,1.0,1.1238701,-0.3886099,0.0037991768,-1.0084392,-0.065400794,-0.2417157
9134.301,0.9258989,1.0,1.1239381,-0.38857403,0.003863073,-1.0085677,-0.06532903,-0.24151869
9204.032,0.9256452,1.0,1.1240042,-0.38853917,0.003924749,-1.008694,-0.065257445,-0.2413228
